id,strain,mouse.id,dam,sire,sex,dob,date.2wk,date.3wk,date.6wk,date.9wk,sac.date,age.sac,ls,seq,mtw,tissue,recombinat,sac,gfp,rfp,mfp,ffp,tf
e116,2DE,2DFE(F2)-01-15-03,2DFE-05-03-01,2DFE-05-03-06,1,01-Aug-06,15-Aug-06,22-Aug-06,12-Sep-06,03-Oct-06,06-Oct-06,66,5,4,39.6,0,nr,41.9,0.322,0.078,0.261,0.386,1.047
e117,2DE,2DFE(F2)-01-15-04,2DFE-05-03-01,2DFE-05-03-06,1,01-Aug-06,15-Aug-06,22-Aug-06,12-Sep-06,03-Oct-06,06-Oct-06,66,5,4,39.6,0,nr,43.1,0.351,0.076,0.261,0.388,1.076
e118,2DE,2DFE(F2)-01-15-05,2DFE-05-03-01,2DFE-05-03-06,1,01-Aug-06,15-Aug-06,22-Aug-06,12-Sep-06,03-Oct-06,06-Oct-06,66,5,4,39.6,0,R,40.8,0.409,0.081,0.245,0.398,1.133
e119,2DE,2DFE(F2)-01-16-01,2DFE-05-01-02,2DFE-05-03-06,1,12-Aug-06,26-Aug-06,03-Sep-06,23-Sep-06,14-Oct-06,13-Oct-06,62,5,2,39.1,0,nr,36.4,0.315,0.059,0.222,0.303,0.899
e120,2DE,2DFE(F2)-01-16-02,2DFE-05-01-02,2DFE-05-03-06,1,12-Aug-06,26-Aug-06,03-Sep-06,23-Sep-06,14-Oct-06,13-Oct-06,62,5,2,39.1,0,R,36.5,0.431,0.07,0.19,0.378,1.069
e121,2DE,2DFE(F2)-01-16-03,2DFE-05-01-02,2DFE-05-03-06,1,12-Aug-06,26-Aug-06,03-Sep-06,23-Sep-06,14-Oct-06,13-Oct-06,62,5,2,39.1,0,b.h,33.5,0.398,0.089,0.221,0.363,1.071
e122,2DE,2DFE(F2)-01-16-04,2DFE-05-01-02,2DFE-05-03-06,1,12-Aug-06,26-Aug-06,03-Sep-06,23-Sep-06,14-Oct-06,13-Oct-06,62,5,2,39.1,0,nr,27.9,0.354,0.081,0.154,0.36,0.949
e123,2DE,2DFE(F2)-01-16-05,2DFE-05-01-02,2DFE-05-03-06,1,12-Aug-06,26-Aug-06,03-Sep-06,23-Sep-06,14-Oct-06,13-Oct-06,62,5,2,39.1,0,nr,37.9,0.402,0.093,0.234,0.417,1.146
e124,2DE,2DFE(F2)-01-17-01,2DFE-05-05-02,2DFE-05-03-06,0,22-Aug-06,05-Sep-06,12-Sep-06,03-Oct-06,24-Oct-06,25-Oct-06,64,3,2,41,0,nr,30.9,0.343,0.074,0.241,0.4,1.058
e125,2DE,2DFE(F2)-01-17-02,2DFE-05-05-02,2DFE-05-03-06,0,22-Aug-06,05-Sep-06,12-Sep-06,03-Oct-06,24-Oct-06,25-Oct-06,64,3,2,41,0,nr,31.7,0.49,0.088,0.295,0.439,1.312
e126,2DE,2DFE(F2)-01-17-03,2DFE-05-05-02,2DFE-05-03-06,0,22-Aug-06,05-Sep-06,12-Sep-06,03-Oct-06,24-Oct-06,25-Oct-06,64,3,2,41,0,nr,30.4,0.495,0.105,0.306,0.547,1.453
e127,2DE,2DFE(F2)-01-18-01,2DFE-06-08-02,2DFE-05-03-06,0,14-Sep-06,28-Sep-06,05-Oct-06,26-Oct-06,16-Nov-06,17-Nov-06,64,10,1,27.6,0,nr,23.8,0.451,0.086,0.203,0.425,1.165
e128,2DE,2DFE(F2)-01-18-02,2DFE-06-08-02,2DFE-05-03-06,0,14-Sep-06,28-Sep-06,05-Oct-06,26-Oct-06,16-Nov-06,17-Nov-06,64,10,1,27.6,0,nr,26,0.25,0.048,0.196,0.291,0.785
e129,2DE,2DFE(F2)-01-18-03,2DFE-06-08-02,2DFE-05-03-06,0,14-Sep-06,28-Sep-06,05-Oct-06,26-Oct-06,16-Nov-06,17-Nov-06,64,10,1,27.6,0,nr,23.5,0.232,0.042,0.161,0.312,0.747
e130,2DE,2DFE(F2)-01-18-04,2DFE-06-08-02,2DFE-05-03-06,0,14-Sep-06,28-Sep-06,05-Oct-06,26-Oct-06,16-Nov-06,17-Nov-06,64,10,1,27.6,0,b.h,27.2,0.368,0.058,0.235,0.363,1.024
e132,2DE,2DFE(F2)-01-18-07,2DFE-06-08-02,2DFE-05-03-06,1,14-Sep-06,28-Sep-06,05-Oct-06,26-Oct-06,16-Nov-06,17-Nov-06,64,10,1,27.6,0,nr,39.2,0.32,0.057,0.24,0.358,0.975
e133,2DE,2DFE(F2)-01-18-08,2DFE-06-08-02,2DFE-05-03-06,1,14-Sep-06,28-Sep-06,05-Oct-06,26-Oct-06,16-Nov-06,17-Nov-06,64,10,1,27.6,0,nr,35.6,0.319,0.059,.,0.29,.
e134,2DE,2DFE(F2)-01-18-09,2DFE-06-08-02,2DFE-05-03-06,1,14-Sep-06,28-Sep-06,05-Oct-06,26-Oct-06,16-Nov-06,17-Nov-06,64,10,1,27.6,0,nr,32.8,0.375,0.096,0.228,0.346,1.045
e135,2DE,2DFE(F2)-01-18-10,2DFE-06-08-02,2DFE-05-03-06,1,14-Sep-06,28-Sep-06,05-Oct-06,26-Oct-06,16-Nov-06,17-Nov-06,64,10,1,27.6,0,nr,38.4,0.4,0.086,0.232,0.442,1.16
e136,2DE,2DFE(F2)-01-18-11,2DFE-06-08-02,2DFE-05-03-06,1,14-Sep-06,28-Sep-06,05-Oct-06,26-Oct-06,16-Nov-06,17-Nov-06,64,10,1,27.6,0,nr,38,0.396,0.081,0.311,0.439,1.227
e138,2DE,2DFE(F2)-01-19-02,2DFE-06-07-01,2DFE-05-03-06,0,20-Sep-06,04-Oct-06,11-Oct-06,01-Nov-06,22-Nov-06,22-Nov-06,63,8,1,27.4,0,R,25.7,0.259,0.037,0.216,0.289,0.801
e139,2DE,2DFE(F2)-01-19-03,2DFE-06-07-01,2DFE-05-03-06,1,20-Sep-06,04-Oct-06,11-Oct-06,01-Nov-06,22-Nov-06,22-Nov-06,63,8,1,27.4,0,nr,39.4,0.319,0.051,0.214,0.303,0.887
e141,2DE,2DFE(F2)-01-19-05,2DFE-06-07-01,2DFE-05-03-06,1,20-Sep-06,04-Oct-06,11-Oct-06,01-Nov-06,22-Nov-06,22-Nov-06,63,8,1,27.4,0,nr,40.6,0.35,0.049,0.228,0.326,0.953
e142,2DE,2DFE(F2)-01-19-06,2DFE-06-07-01,2DFE-05-03-06,1,20-Sep-06,04-Oct-06,11-Oct-06,01-Nov-06,22-Nov-06,22-Nov-06,63,8,1,27.4,0,nr,37.4,0.297,0.041,0.222,0.305,0.865
e143,2DE,2DFE(F2)-01-19-07,2DFE-06-07-01,2DFE-05-03-06,1,20-Sep-06,04-Oct-06,11-Oct-06,01-Nov-06,22-Nov-06,22-Nov-06,63,8,1,27.4,0,h.b,35.3,0.409,0.079,0.262,0.353,1.103
e144,2DE,2DFE(F2)-01-19-08,2DFE-06-07-01,2DFE-05-03-06,1,20-Sep-06,04-Oct-06,11-Oct-06,01-Nov-06,22-Nov-06,22-Nov-06,63,8,1,27.4,0,c.h,38,0.434,0.124,0.246,0.41,1.214
e145,2DE,2DFE(F2)-01-20-01,2DFE-06-06-02,2DFE-05-03-06,0,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,10,1,33.4,0,nr,26.2,.,.,.,.,.
e146,2DE,2DFE(F2)-01-20-02,2DFE-06-06-02,2DFE-05-03-06,0,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,10,1,33.4,0,nr,27.2,0.275,0.04,0.167,0.301,0.783
e147,2DE,2DFE(F2)-01-20-03,2DFE-06-06-02,2DFE-05-03-06,0,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,10,1,33.4,1,nr,27.1,0.421,0.075,0.218,0.39,1.104
e148,2DE,2DFE(F2)-01-20-04,2DFE-06-06-02,2DFE-05-03-06,0,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,10,1,33.4,1,nr,27,0.438,0.069,0.215,0.486,1.208
e149,2DE,2DFE(F2)-01-20-05,2DFE-06-06-02,2DFE-05-03-06,0,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,10,1,33.4,1,nr,29.7,0.427,0.049,0.222,0.36,1.058
e150,2DE,2DFE(F2)-01-20-06,2DFE-06-06-02,2DFE-05-03-06,1,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,10,1,33.4,1,nr,39.7,0.466,0.087,0.24,0.343,1.136
e151,2DE,2DFE(F2)-01-20-07,2DFE-06-06-02,2DFE-05-03-06,1,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,10,1,33.4,0,nr,40.1,0.379,0.049,0.216,0.35,0.994
e152,2DE,2DFE(F2)-01-20-08,2DFE-06-06-02,2DFE-05-03-06,1,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,10,1,33.4,1,nr,40.5,0.427,0.076,0.306,0.323,1.132
e153,2DE,2DFE(F2)-01-20-09,2DFE-06-06-02,2DFE-05-03-06,1,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,10,1,33.4,1,nr,38.4,0.279,0.047,0.213,0.223,0.762
e154,2DE,2DFE(F2)-01-20-10,2DFE-06-06-02,2DFE-05-03-06,1,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,10,1,33.4,1,nr,34.1,0.514,0.03,0.156,0.442,1.142
e155,2DE,2DFE(F2)-01-21-01,2DFE-06-10-04,2DFE-06-11-08,0,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,9,1,25,1,R,24.3,0.534,0.031,0.182,0.477,1.224
e156,2DE,2DFE(F2)-01-21-02,2DFE-06-10-04,2DFE-06-11-08,0,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,9,1,25,1,nr,24.8,0.26,0.055,0.145,0.264,0.724
e157,2DE,2DFE(F2)-01-21-03,2DFE-06-10-04,2DFE-06-11-08,0,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,9,1,25,1,nr,29.3,0.291,0.038,0.224,0.284,0.837
e158,2DE,2DFE(F2)-01-21-04,2DFE-06-10-04,2DFE-06-11-08,0,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,9,1,25,0,R,26.3,0.394,0.061,0.229,0.35,1.034
e159,2DE,2DFE(F2)-01-21-05,2DFE-06-10-04,2DFE-06-11-08,0,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,9,1,25,0,R,23.9,0.251,0.032,0.171,0.27,0.724
e160,2DE,2DFE(F2)-01-21-06,2DFE-06-10-04,2DFE-06-11-08,1,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,9,1,25,0,nr,35.3,0.344,0.069,0.241,0.351,1.005
e161,2DE,2DFE(F2)-01-21-07,2DFE-06-10-04,2DFE-06-11-08,1,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,9,1,25,0,nr,33.2,0.341,0.072,0.188,0.324,0.925
e162,2DE,2DFE(F2)-01-21-08,2DFE-06-10-04,2DFE-06-11-08,1,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,9,1,25,0,R,31.7,0.334,0.065,0.176,0.336,0.911
e163,2DE,2DFE(F2)-01-21-09,2DFE-06-10-04,2DFE-06-11-08,1,29-Sep-06,13-Oct-06,20-Oct-06,10-Nov-06,01-Dec-06,01-Dec-06,63,9,1,25,1,R,36.5,0.315,0.049,0.194,0.699,1.257
e164,2DE,2DFE(F2)-01-22-01,2DFE-06-05-01,2DFE-05-03-06,0,04-Oct-06,18-Oct-06,25-Oct-06,15-Nov-06,06-Dec-06,12-Dec-06,69,6,1,24.1,0,nr,26.5,0.278,0.052,0.217,0.282,0.829
e165,2DE,2DFE(F2)-01-22-02,2DFE-06-05-01,2DFE-05-03-06,0,04-Oct-06,18-Oct-06,25-Oct-06,15-Nov-06,06-Dec-06,12-Dec-06,69,6,1,24.1,0,nr,27.6,0.301,0.046,0.206,0.306,0.859
e166,2DE,2DFE(F2)-01-22-03,2DFE-06-05-01,2DFE-05-03-06,0,04-Oct-06,18-Oct-06,25-Oct-06,15-Nov-06,06-Dec-06,12-Dec-06,69,6,1,24.1,0,R,28.1,0.48,0.086,0.251,0.431,1.248
e167,2DE,2DFE(F2)-01-22-04,2DFE-06-05-01,2DFE-05-03-06,0,04-Oct-06,18-Oct-06,25-Oct-06,15-Nov-06,06-Dec-06,12-Dec-06,69,6,1,24.1,0,R,29.2,0.356,0.061,0.259,0.325,1.001
e168,2DE,2DFE(F2)-01-22-05,2DFE-06-05-01,2DFE-05-03-06,1,04-Oct-06,18-Oct-06,25-Oct-06,15-Nov-06,06-Dec-06,12-Dec-06,69,6,1,24.1,0,nr,36,.,.,.,.,.
e169,2DE,2DFE(F2)-01-22-06,2DFE-06-05-01,2DFE-05-03-06,1,04-Oct-06,18-Oct-06,25-Oct-06,15-Nov-06,06-Dec-06,12-Dec-06,69,6,1,24.1,0,nr,39.6,0.501,0.124,0.365,0.425,1.415
e170,2DE,2DFE(F2)-01-24-01,2DFE-06-08-01,2DFE-05-03-06,0,03-Nov-06,17-Nov-06,24-Nov-06,15-Dec-06,05-Jan-07,05-Jan-07,63,6,1,30,0,R,29.1,0.344,0.063,0.195,0.333,0.935
e171,2DE,2DFE(F2)-01-24-02,2DFE-06-08-01,2DFE-05-03-06,0,03-Nov-06,17-Nov-06,24-Nov-06,15-Dec-06,05-Jan-07,05-Jan-07,63,6,1,30,0,R,27.3,0.372,0.054,0.187,0.338,0.951
e172,2DE,2DFE(F2)-01-24-03,2DFE-06-08-01,2DFE-05-03-06,0,03-Nov-06,17-Nov-06,24-Nov-06,15-Dec-06,05-Jan-07,05-Jan-07,63,6,1,30,0,R,28.1,0.471,0.08,0.247,0.409,1.207
e173,2DE,2DFE(F2)-01-24-04,2DFE-06-08-01,2DFE-05-03-06,1,03-Nov-06,17-Nov-06,24-Nov-06,15-Dec-06,05-Jan-07,05-Jan-07,63,6,1,30,0,R,39.5,0.441,0.082,0.248,0.378,1.149
e174,2DE,2DFE(F2)-01-24-05,2DFE-06-08-01,2DFE-05-03-06,1,03-Nov-06,17-Nov-06,24-Nov-06,15-Dec-06,05-Jan-07,05-Jan-07,63,6,1,30,0,nr,41.9,0.438,0.085,0.239,0.331,1.093
e175,2DE,2DFE(F2)-01-24-06,2DFE-06-08-01,2DFE-05-03-06,1,03-Nov-06,17-Nov-06,24-Nov-06,15-Dec-06,05-Jan-07,05-Jan-07,63,6,1,30,0,nr,40.2,0.426,0.08,0.26,0.326,1.092
e176,2DE,2DFE(F2)-01-25-01,2DFE-06-11-03,2DFE-06-11-08,1,04-Nov-06,18-Nov-06,25-Nov-06,16-Dec-06,05-Jan-07,05-Jan-07,62,3,1,22.8,0,nr,35.5,0.449,0.077,0.208,0.36,1.094
e177,2DE,2DFE(F2)-01-25-02,2DFE-06-11-03,2DFE-06-11-08,1,04-Nov-06,18-Nov-06,25-Nov-06,16-Dec-06,05-Jan-07,05-Jan-07,62,3,1,22.8,0,nr,34.1,0.406,0.075,0.244,0.34,1.065
e178,2DE,2DFE(F2)-01-25-03,2DFE-06-11-03,2DFE-06-11-08,1,04-Nov-06,18-Nov-06,25-Nov-06,16-Dec-06,05-Jan-07,05-Jan-07,62,3,1,22.8,0,nr,35.2,0.513,0.13,0.271,0.38,1.294
e179,2DE,2DFE(F2)-01-27-01,2DFE-06-11-04,2DFE-06-11-08,0,12-Nov-06,26-Nov-06,03-Dec-06,24-Dec-06,14-Jan-07,17-Jan-07,66,8,2,39.1,1,R,28.1,0.33,0.046,0.158,0.276,0.81
e180,2DE,2DFE(F2)-01-27-02,2DFE-06-11-04,2DFE-06-11-08,0,12-Nov-06,26-Nov-06,03-Dec-06,24-Dec-06,14-Jan-07,17-Jan-07,66,8,2,39.1,1,R,29.1,0.375,0.058,0.224,0.387,1.044
e181,2DE,2DFE(F2)-01-27-03,2DFE-06-11-04,2DFE-06-11-08,0,12-Nov-06,26-Nov-06,03-Dec-06,24-Dec-06,14-Jan-07,17-Jan-07,66,8,2,39.1,1,nr,25.9,0.26,0.051,0.184,0.351,0.846
e182,2DE,2DFE(F2)-01-27-04,2DFE-06-11-04,2DFE-06-11-08,0,12-Nov-06,26-Nov-06,03-Dec-06,24-Dec-06,14-Jan-07,17-Jan-07,66,8,2,39.1,1,R,27.7,0.264,0.058,0.166,0.308,0.796
e183,2DE,2DFE(F2)-01-27-05,2DFE-06-11-04,2DFE-06-11-08,0,12-Nov-06,26-Nov-06,03-Dec-06,24-Dec-06,14-Jan-07,17-Jan-07,66,8,2,39.1,1,nr,24.9,0.267,0.038,0.185,0.276,0.766
e184,2DE,2DFE(F2)-01-27-06,2DFE-06-11-04,2DFE-06-11-08,1,12-Nov-06,26-Nov-06,03-Dec-06,24-Dec-06,14-Jan-07,17-Jan-07,66,8,2,39.1,1,R,43,0.437,0.087,0.271,0.391,1.186
e185,2DE,2DFE(F2)-01-27-07,2DFE-06-11-04,2DFE-06-11-08,1,12-Nov-06,26-Nov-06,03-Dec-06,24-Dec-06,14-Jan-07,17-Jan-07,66,8,2,39.1,1,R,40.1,0.355,0.072,0.235,0.321,0.983
e186,2DE,2DFE(F2)-01-27-08,2DFE-06-11-04,2DFE-06-11-08,1,12-Nov-06,26-Nov-06,03-Dec-06,24-Dec-06,14-Jan-07,17-Jan-07,66,8,2,39.1,0,nr,42.5,0.378,0.081,0.285,0.387,1.131
e187,2DE,2DFE(F2)-01-28-01,2DFE-06-06-02,2DFE-05-03-06,0,14-Nov-06,28-Nov-06,05-Dec-06,26-Dec-06,16-Jan-07,18-Jan-07,65,6,2,42.5,1,nr,28.6,0.347,0.05,0.192,0.349,0.938
e188,2DE,2DFE(F2)-01-28-02,2DFE-06-06-02,2DFE-05-03-06,0,14-Nov-06,28-Nov-06,05-Dec-06,26-Dec-06,16-Jan-07,18-Jan-07,65,6,2,42.5,0,R,32.1,0.463,0.075,0.264,0.42,1.222
e189,2DE,2DFE(F2)-01-28-03,2DFE-06-06-02,2DFE-05-03-06,1,14-Nov-06,28-Nov-06,05-Dec-06,26-Dec-06,16-Jan-07,18-Jan-07,65,6,2,42.5,1,nr,39.3,0.549,0.104,0.271,0.401,1.325
e190,2DE,2DFE(F2)-01-28-04,2DFE-06-06-02,2DFE-05-03-06,1,14-Nov-06,28-Nov-06,05-Dec-06,26-Dec-06,16-Jan-07,18-Jan-07,65,6,2,42.5,1,nr,31.9,0.327,0.069,0.248,0.299,0.943
e191,2DE,2DFE(F2)-01-28-05,2DFE-06-06-02,2DFE-05-03-06,1,14-Nov-06,28-Nov-06,05-Dec-06,26-Dec-06,16-Jan-07,18-Jan-07,65,6,2,42.5,1,nr,34,0.419,0.111,0.263,0.375,1.168
e192,2DE,2DFE(F2)-01-28-06,2DFE-06-06-02,2DFE-05-03-06,1,14-Nov-06,28-Nov-06,05-Dec-06,26-Dec-06,16-Jan-07,18-Jan-07,65,6,2,42.5,1,nr,37.3,0.521,0.104,0.258,0.394,1.277
e193,2DE,2DFE(F2)-01-29-01,2DFE-07-05-02,2DFE-06-07-08,0,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,20-Feb-07,21-Feb-07,65,10,1,28.2,0,cbh,27.1,0.306,0.044,0.195,0.32,0.865
e194,2DE,2DFE(F2)-01-29-02,2DFE-07-05-02,2DFE-06-07-08,0,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,20-Feb-07,21-Feb-07,65,10,1,28.2,0,nr,26.9,0.296,0.049,0.208,0.321,0.874
e195,2DE,2DFE(F2)-01-29-03,2DFE-07-05-02,2DFE-06-07-08,0,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,20-Feb-07,21-Feb-07,65,10,1,28.2,0,nr,28.9,.,.,.,.,.
e196,2DE,2DFE(F2)-01-29-04,2DFE-07-05-02,2DFE-06-07-08,0,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,20-Feb-07,21-Feb-07,65,10,1,28.2,1,nr,26.9,0.317,0.056,0.212,0.354,0.939
e197,2DE,2DFE(F2)-01-29-05,2DFE-07-05-02,2DFE-06-07-08,1,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,20-Feb-07,21-Feb-07,65,10,1,28.2,0,nr,40.3,0.335,0.049,0.214,0.304,0.902
e198,2DE,2DFE(F2)-01-29-06,2DFE-07-05-02,2DFE-06-07-08,1,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,20-Feb-07,21-Feb-07,65,10,1,28.2,0,nr,36.4,0.356,0.028,0.215,0.313,0.912
e199,2DE,2DFE(F2)-01-29-07,2DFE-07-05-02,2DFE-06-07-08,1,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,20-Feb-07,21-Feb-07,65,10,1,28.2,0,nr,38.9,0.274,0.04,0.227,0.315,0.856
e200,2DE,2DFE(F2)-01-29-08,2DFE-07-05-02,2DFE-06-07-08,1,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,20-Feb-07,21-Feb-07,65,10,1,28.2,1,nr,34.9,0.338,0.076,0.251,0.304,0.969
e201,2DE,2DFE(F2)-01-29-09,2DFE-07-05-02,2DFE-06-07-08,1,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,20-Feb-07,21-Feb-07,65,10,1,28.2,1,nr,37.3,0.326,0.075,0.211,0.324,0.936
e202,2DE,2DFE(F2)-01-30-01,2DFE-07-04-02,2DFE-06-13-04,0,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,19-Feb-07,21-Feb-07,65,7,1,24.1,0,nr,25.3,0.418,0.078,0.215,0.393,1.104
e203,2DE,2DFE(F2)-01-30-02,2DFE-07-04-02,2DFE-06-13-04,0,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,19-Feb-07,21-Feb-07,65,7,1,24.1,1,nr,24.6,0.287,0.037,0.122,0.303,0.749
e204,2DE,2DFE(F2)-01-30-03,2DFE-07-04-02,2DFE-06-13-04,0,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,19-Feb-07,21-Feb-07,65,7,1,24.1,0,*bhb,25.8,0.311,0.048,0.135,0.378,0.872
e205,2DE,2DFE(F2)-01-30-04,2DFE-07-04-02,2DFE-06-13-04,0,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,19-Feb-07,21-Feb-07,65,7,1,24.1,0,R,27.2,0.442,0.058,0.21,0.364,1.074
e206,2DE,2DFE(F2)-01-30-05,2DFE-07-04-02,2DFE-06-13-04,1,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,19-Feb-07,21-Feb-07,65,7,1,24.1,1,nr,34.3,0.501,0.137,0.234,0.458,1.33
e207,2DE,2DFE(F2)-01-30-06,2DFE-07-04-02,2DFE-06-13-04,1,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,19-Feb-07,21-Feb-07,65,7,1,24.1,1,nr,36.7,0.398,0.105,0.251,0.391,1.145
e208,2DE,2DFE(F2)-01-30-07,2DFE-07-04-02,2DFE-06-13-04,1,18-Dec-06,01-Jan-07,08-Jan-07,29-Jan-07,19-Feb-07,21-Feb-07,65,7,1,24.1,0,nr,37.5,0.312,0.044,0.204,0.36,0.92
e209,2DE,2DFE(F2)-01-31-01,2DFE-06-14-03,2DFE-06-15-06,1,21-Dec-06,04-Jan-07,11-Jan-07,01-Feb-07,22-Feb-07,21-Feb-07,62,2,1,28.3,0,nr,28.2,0.381,0.08,0.236,0.381,1.078
e210,2DE,2DFE(F2)-01-31-02,2DFE-06-14-03,2DFE-06-15-06,1,21-Dec-06,04-Jan-07,11-Jan-07,01-Feb-07,22-Feb-07,23-Feb-07,64,2,1,28.3,0,nr,38,0.377,0.099,0.213,0.336,1.025
e211,2DE,2DFE(F2)-01-32-01,2DFE-06-15-01,2DFE-06-05-06,0,23-Dec-06,06-Jan-07,13-Jan-07,03-Feb-07,23-Feb-07,23-Feb-07,62,8,1,28.1,0,nr,22.4,0.21,0.041,0.151,0.293,0.695
e212,2DE,2DFE(F2)-01-32-02,2DFE-06-15-01,2DFE-06-05-06,0,23-Dec-06,06-Jan-07,13-Jan-07,03-Feb-07,23-Feb-07,23-Feb-07,62,8,1,28.1,0,R,26.9,0.299,0.043,0.131,0.399,0.872
e213,2DE,2DFE(F2)-01-32-03,2DFE-06-15-01,2DFE-06-05-06,0,23-Dec-06,06-Jan-07,13-Jan-07,03-Feb-07,23-Feb-07,23-Feb-07,62,8,1,28.1,0,R,22.4,0.367,0.066,0.162,0.402,0.997
e214,2DE,2DFE(F2)-01-32-04,2DFE-06-15-01,2DFE-06-05-06,0,23-Dec-06,06-Jan-07,13-Jan-07,03-Feb-07,23-Feb-07,23-Feb-07,62,8,1,28.1,0,nr,24,0.307,0.061,0.178,0.341,0.887
e215,2DE,2DFE(F2)-01-32-05,2DFE-06-15-01,2DFE-06-05-06,0,23-Dec-06,06-Jan-07,13-Jan-07,03-Feb-07,23-Feb-07,23-Feb-07,62,8,1,28.1,0,nr,30.6,0.381,0.059,0.237,0.399,1.076
e216,2DE,2DFE(F2)-01-32-06,2DFE-06-15-01,2DFE-06-05-06,0,23-Dec-06,06-Jan-07,13-Jan-07,03-Feb-07,23-Feb-07,23-Feb-07,62,8,1,28.1,0,R,23.1,0.488,0.078,0.171,0.452,1.189
e217,2DE,2DFE(F2)-01-32-07,2DFE-06-15-01,2DFE-06-05-06,0,23-Dec-06,06-Jan-07,13-Jan-07,03-Feb-07,23-Feb-07,23-Feb-07,62,8,1,28.1,0,nr,27.1,0.339,0.056,0.191,0.384,0.97
e218,2DE,2DFE(F2)-01-32-08,2DFE-06-15-01,2DFE-06-05-06,1,23-Dec-06,06-Jan-07,13-Jan-07,03-Feb-07,23-Feb-07,23-Feb-07,62,8,1,28.1,0,R,35.7,0.417,0.095,0.269,0.35,1.131
e219,2DE,2DFE(F2)-01-33-01,2DFE-06-08-03,2DFE-05-03-06,0,27-Dec-06,10-Jan-07,17-Jan-07,07-Feb-07,28-Feb-07,28-Feb-07,63,7,2,35.8,0,R,21.3,0.361,0.081,0.165,0.404,1.011
e220,2DE,2DFE(F2)-01-33-02,2DFE-06-08-03,2DFE-05-03-06,0,27-Dec-06,10-Jan-07,17-Jan-07,07-Feb-07,28-Feb-07,28-Feb-07,63,7,2,35.8,0,R,28.5,0.381,0.066,0.195,0.342,0.984
e221,2DE,2DFE(F2)-01-33-03,2DFE-06-08-03,2DFE-05-03-06,0,27-Dec-06,10-Jan-07,17-Jan-07,07-Feb-07,28-Feb-07,28-Feb-07,63,7,2,35.8,0,R,28.3,0.351,0.062,0.177,0.377,0.967
e222,2DE,2DFE(F2)-01-33-04,2DFE-06-08-03,2DFE-05-03-06,0,27-Dec-06,10-Jan-07,17-Jan-07,07-Feb-07,28-Feb-07,28-Feb-07,63,7,2,35.8,0,R,28.7,0.435,0.084,0.21,0.449,1.178
e223,2DE,2DFE(F2)-01-33-05,2DFE-06-08-03,2DFE-05-03-06,1,27-Dec-06,10-Jan-07,17-Jan-07,07-Feb-07,28-Feb-07,28-Feb-07,63,7,2,35.8,0,nr,40.8,0.418,0.074,0.255,0.351,1.098
